payment_pk,customer_id,merchant_txid,amount,status,created_at,token,last4,card_type
576,5,TX-00000576,255.34,success,2025-02-15,8dfe3aa61b72256540c641af,6333,mastercard
577,174,TX-00000577,180.5,declined,2023-09-20,56bd8c6741e5ee46d50ce796,7556,visa
578,190,TX-00000578,246.97,success,2022-12-15,a8be2e81474181b829261bb3,8010,visa
579,241,TX-00000579,372.94,failed,2024-09-10,85d25dd7d70c5ea08c3eb9e5,2645,mastercard
580,188,TX-00000580,157.02,declined,2022-02-04,f4fa6e908f84532a9e25d3cc,3345,mastercard
581,223,TX-00000581,210.42,declined,2025-01-07,f38b3a081c5d7264ffafdec0,9267,mastercard
582,9,TX-00000582,55.51,success,2022-09-10,6f36a430032a67f05a1eaf93,9990,visa
583,224,TX-00000583,189.39,failed,2021-08-25,dcedb18e2c73bf2092976e79,8899,mastercard
584,170,TX-00000584,218.56,success,2022-03-10,9c662167afde61a1bee95e78,3792,visa
585,193,TX-00000585,377.96,declined,2021-07-03,702f8ff79ba06e77258890d0,2728,visa
586,112,TX-00000586,397.38,success,2021-11-25,9862a90b6e19fdcb4fdb6f66,6349,mastercard
587,232,TX-00000587,156.48,failed,2022-03-28,0078e205cdc1dfb94c765fb9,5220,visa
588,171,TX-00000588,193.14,declined,2021-09-10,cb180da7a2e085623bfc99e0,3224,visa
589,237,TX-00000589,216.14,declined,2023-10-05,a8b893345ded67c04d2d00c5,2481,mastercard
590,204,TX-00000590,278.25,success,2024-03-25,534726d2feedd0e6656936d9,2059,mastercard
591,165,TX-00000591,140.57,declined,2025-03-02,03e94a998f4cb91744ebe7ee,7252,visa
592,168,TX-00000592,258.63,declined,2023-06-14,b0973a8d9b29365ad0e08ffc,4823,mastercard
593,58,TX-00000593,107.34,failed,2021-06-29,b5c87a83327f70ea19e08323,2824,visa
594,23,TX-00000594,139.39,declined,2022-01-21,66bf2e4dda93df7aeb4137da,2902,visa
595,147,TX-00000595,150.26,failed,2023-02-18,6827047b38edbdd6c7e5f9cd,1027,mastercard
596,80,TX-00000596,29.44,declined,2022-01-24,590e6103a3ff92b60581b0ea,7359,mastercard
597,109,TX-00000597,131.26,failed,2024-10-23,bbab20103ea2ac044b7aa151,3069,mastercard
598,134,TX-00000598,267.18,declined,2022-03-31,419e6836b58012d85445e646,2746,visa
599,102,TX-00000599,8.63,failed,2022-10-10,aeb6fad3ee6f0f83b4181d89,3370,visa
600,209,TX-00000600,377.44,success,2023-10-21,69e1a239ee48024cc7c5b819,8467,mastercard
601,38,TX-00000601,242.58,success,2025-03-10,55fdb5ed1d5b3f793cf869ce,1562,visa
602,154,TX-00000602,131.46,declined,2024-11-11,ea5fded2a9327ae6f45a1397,3022,visa
603,71,TX-00000603,398.76,declined,2024-03-21,492a5d4d7dc3758cb7cbee14,8836,visa
604,162,TX-00000604,332.33,failed,2022-08-20,0660f3434be164ffab22ed2a,7171,mastercard
605,16,TX-00000605,392.55,failed,2021-11-09,82b800ab7ea40328f4be2543,4450,visa
606,218,TX-00000606,294.4,success,2024-12-05,3c81820edcf2d9f619ff7496,1861,mastercard
607,237,TX-00000607,346.85,success,2023-09-26,9cbda125ac447791780a4fc8,7419,mastercard
608,77,TX-00000608,393.83,declined,2021-11-23,c8c808145d70d524ac152f23,1353,mastercard
609,141,TX-00000609,159.95,failed,2024-10-20,f9294255b9385f0367f20fdc,8756,visa
610,90,TX-00000610,304.3,failed,2021-05-28,341e8084cb6dae35ab56faec,9648,visa
611,187,TX-00000611,116.8,declined,2022-02-04,cc72383db87b419e871d2852,9978,visa
612,101,TX-00000612,43.44,failed,2025-03-21,96a15cc6b46d7324b0bdd366,1886,visa
613,218,TX-00000613,374.16,failed,2023-07-27,81b68a39922bd01b3c2a5d39,3681,mastercard
614,148,TX-00000614,59.34,declined,2023-09-16,452797ea198b414da704a3fa,5769,mastercard
615,230,TX-00000615,62.21,success,2025-03-13,9626135fdd1f5db9941732ad,4205,mastercard
616,189,TX-00000616,262.24,failed,2025-01-26,d4fcc78444fb8afd2febefb3,2670,visa
617,174,TX-00000617,315.27,success,2023-02-11,8a4668a5fe6cea3accd377b8,7997,mastercard
618,174,TX-00000618,337.46,success,2021-07-16,10015955147f17cf3a224635,6825,mastercard
619,250,TX-00000619,192.18,success,2021-08-29,a57c4a2f68c58a8c1284e6fc,9444,visa
620,167,TX-00000620,138.7,failed,2021-11-01,1cabef25088f92b25df97f0a,7619,mastercard
621,63,TX-00000621,18.43,success,2023-03-24,21b5a1ddce0fa2057bbb7cca,9005,mastercard
622,78,TX-00000622,276.75,success,2024-08-29,1b713c7f6eb03043a98f3258,7150,visa
623,199,TX-00000623,278.26,declined,2024-09-10,be4def53414b3addb04118aa,2468,visa
624,200,TX-00000624,188.15,declined,2023-02-22,3c2b09c9d0fa1251bf745542,5509,mastercard
625,162,TX-00000625,263.01,failed,2021-01-24,ed8b93aac7d6668243656e50,2966,visa
626,30,TX-00000626,37.64,failed,2024-08-06,9befa66e7ef27f1754701881,9351,mastercard
627,58,TX-00000627,14.1,declined,2024-03-18,018f93de5abec4d61323981b,8856,visa
628,71,TX-00000628,279.02,success,2024-04-29,a2e01e046efa8fe75819726f,3967,mastercard
629,99,TX-00000629,196.26,declined,2024-12-10,a9b240d7de30c6d95c5706c2,8105,mastercard
630,77,TX-00000630,230.71,success,2022-10-29,407d7b1ea93e05e73880889e,2040,visa
631,183,TX-00000631,364.01,declined,2022-01-14,c3df066be8b6f4126aee0f63,7640,visa
632,209,TX-00000632,281.79,failed,2024-02-13,61678199b6e7e5acf3a4e752,9788,visa
633,201,TX-00000633,325.82,failed,2021-05-11,a09abb0735f2bd9cf7d88ae6,9501,mastercard
634,215,TX-00000634,235.97,declined,2024-08-27,0430fcb692c816b035a44ac4,3033,mastercard
635,193,TX-00000635,302.43,declined,2021-08-29,04284d9e60622a32178eb377,3960,visa
636,221,TX-00000636,241.65,success,2021-01-11,856b2c9d2a2b9c0dd0332325,8327,mastercard
637,205,TX-00000637,129.15,success,2021-09-21,8715484c36c35d68ccd02d17,4378,visa
638,168,TX-00000638,68.68,declined,2022-06-10,248db469a36d4e83ee800d2c,1573,mastercard
639,22,TX-00000639,392.07,declined,2022-09-04,675ac9717c2441546c3241f7,6956,visa
640,248,TX-00000640,220.05,failed,2024-09-09,333959e8060aa316570608c6,1001,mastercard
641,64,TX-00000641,123.74,declined,2022-08-24,4ddce4c274bd9b2256d1b1d7,9750,visa
642,114,TX-00000642,60.24,failed,2024-11-24,cc8eb805f06464da45546ea9,6127,mastercard
643,134,TX-00000643,364.76,failed,2024-05-26,645c63a4bdbbc9683c3b6e21,9818,visa
644,131,TX-00000644,87.89,success,2024-09-19,14b080c17dd321334a72b668,1732,visa
645,61,TX-00000645,19.51,success,2022-09-06,34038e48a0df9517759d5fc3,4526,visa
646,246,TX-00000646,58.01,declined,2022-03-19,44d9021ad509e99a95994ce5,6882,visa
647,72,TX-00000647,55.75,declined,2023-05-15,2f2d5307326810bd819f74d1,2218,visa
648,141,TX-00000648,105.71,failed,2024-08-23,41c72d6e75da8233058a7c58,3675,mastercard
649,103,TX-00000649,185.15,failed,2024-10-17,3292f6f15fc4cdbba5fc73fb,7968,visa
650,241,TX-00000650,279.33,declined,2022-02-22,6d419eeede7f87fe151063d2,2156,visa
651,162,TX-00000651,294.41,declined,2024-11-28,74fbd8cacbf2ea0cba94e15f,4156,visa
652,183,TX-00000652,152.0,declined,2024-08-19,455a0b462086c004850080ee,9379,mastercard
653,155,TX-00000653,69.8,success,2022-10-10,4fba940ceb7af3185d031118,8104,visa
654,98,TX-00000654,15.23,declined,2022-05-22,3eb8d38820217a63d8696cef,2270,visa
655,70,TX-00000655,54.23,success,2024-11-01,e10b6e8b3eaa18f5452be17c,9984,visa
656,105,TX-00000656,31.05,declined,2021-07-02,4b61edfc9b32e7a75c74367f,6944,visa
657,233,TX-00000657,136.74,failed,2021-10-27,a91a2dbec313d04f79f8492f,4698,visa
658,71,TX-00000658,8.9,failed,2022-04-01,32200590ee8259568daecac7,7203,mastercard
659,244,TX-00000659,46.48,success,2021-12-26,a056488f43e7f25722162d13,9625,mastercard
660,187,TX-00000660,350.83,declined,2023-09-30,e6ddec11432f63c9db96f69a,2565,mastercard
661,136,TX-00000661,142.82,declined,2022-08-01,c9e644904403c8e37de23a83,5440,visa
662,156,TX-00000662,44.13,success,2021-12-16,ec01c6fd31d7936f5e2ec673,6210,visa
663,243,TX-00000663,301.99,success,2022-12-08,7d7e522086a7a0646cf7ef8e,9711,mastercard
664,142,TX-00000664,239.87,failed,2023-09-04,f0264df50dc4227015a47792,3090,visa
665,67,TX-00000665,8.75,declined,2024-12-31,e8598762a9c2ec11b7fca563,3547,mastercard
666,169,TX-00000666,54.92,failed,2024-03-08,1b7ca76a70d7855f25253e46,5380,visa
667,14,TX-00000667,367.78,declined,2023-01-29,93ffd5df57d1439a01b69439,5081,mastercard
668,174,TX-00000668,245.44,declined,2023-07-27,51a91d0995c39989466a1293,3999,mastercard
669,113,TX-00000669,394.57,failed,2023-10-26,8294ca6f282254c98c769d32,5699,mastercard
670,71,TX-00000670,381.28,declined,2025-01-11,fcc78b74b154e7dad032c574,4748,visa
671,79,TX-00000671,256.08,success,2022-09-18,4ca86d79a80b4be9468a61e6,7660,visa
672,198,TX-00000672,128.53,success,2024-07-23,99e167417d37a02e51112a28,2302,visa
673,20,TX-00000673,293.33,success,2021-12-05,7c6b3b36682bb412d7643355,1940,visa
674,22,TX-00000674,298.65,declined,2023-10-07,32952c817c1e6dc313ef2ddb,1175,mastercard
675,247,TX-00000675,379.62,declined,2023-11-08,c0d2b22c35a283935e0f2376,3235,mastercard
676,123,TX-00000676,201.63,declined,2024-10-18,1583bacae9829dd28918aa76,9722,visa
677,179,TX-00000677,54.25,success,2024-06-16,2a26067803a88167a22ea093,4115,mastercard
678,234,TX-00000678,333.4,success,2025-01-02,6010cb557e5db416469faaf9,7962,visa
679,180,TX-00000679,216.06,failed,2022-05-16,5d53fafb6419c161501fd760,9652,visa
680,176,TX-00000680,245.63,declined,2023-07-08,69c2ea79b41028afe6035910,3761,mastercard
681,173,TX-00000681,372.42,declined,2022-04-06,4cb0423f595a30eacc68d80d,3864,visa
682,20,TX-00000682,149.99,success,2023-11-19,5bcb7069dbf672c3e45ca7ef,6788,visa
683,244,TX-00000683,25.11,failed,2023-02-16,d28ab2428bf0a4ac6d8bfa05,3793,mastercard
684,96,TX-00000684,388.04,failed,2024-10-22,1f646fe786b7b76fc8a4faca,5092,visa
685,213,TX-00000685,217.95,success,2022-08-18,5c516ca29cc25248b43bd8c4,5901,mastercard
686,124,TX-00000686,120.95,success,2021-01-05,c0cd680ec9c8fb30323b0617,7449,mastercard
687,56,TX-00000687,369.61,declined,2023-11-22,f98eebd80fc5678123b58153,1580,visa
688,240,TX-00000688,187.91,declined,2023-09-27,440726c1f2efe9dc0c8871db,1942,visa
689,92,TX-00000689,7.33,failed,2022-11-04,87e05f9c110c3fa8a88bbce4,5888,visa
690,91,TX-00000690,47.33,failed,2025-01-19,aeac524f8e4f714604f74a96,4050,visa
691,103,TX-00000691,145.04,success,2023-06-02,3025429e8ec5dd08eb9a38a3,9061,mastercard
692,51,TX-00000692,38.47,declined,2021-11-11,1b77bbd21c569a1a4e84b4ea,7729,mastercard
693,32,TX-00000693,365.68,success,2021-11-15,b5d7a6dbc515e30e0058b3e7,5098,visa
694,58,TX-00000694,190.93,failed,2022-09-05,dd8051933ac0b7c31cbfe472,6971,mastercard
695,110,TX-00000695,357.42,declined,2022-07-06,7ef3e1b3221ce0a21472acd6,2780,visa
696,113,TX-00000696,264.23,failed,2021-11-28,b07caeda77f8abb567e67ae2,3291,mastercard
697,91,TX-00000697,300.1,success,2023-01-06,cd21e56491fa58ced7d77132,4251,mastercard
698,29,TX-00000698,79.88,success,2021-10-01,a3c1bd1780bf5272bd20c52b,7464,visa
699,108,TX-00000699,298.85,success,2021-11-25,f3f64509bf42bc5d50b0e4d7,4260,visa
700,243,TX-00000700,194.32,declined,2022-06-29,199b237ad91db817d96f40e1,2946,visa
701,108,TX-00000701,198.18,failed,2024-10-28,12a3f0e08c8242beb7077953,3087,mastercard
702,84,TX-00000702,301.68,failed,2023-10-25,0ba5ecb73fa2c25e45ccc4a2,7370,visa
703,34,TX-00000703,48.34,success,2021-02-13,55d4c6f5fcb28728e08a8a3d,3066,visa
704,40,TX-00000704,140.93,success,2025-04-21,94eaa7910d2b5c247b8e482d,4874,visa
705,14,TX-00000705,272.93,failed,2023-05-30,785c21f95396337309ac6ef6,1131,mastercard
706,112,TX-00000706,194.68,failed,2023-09-23,9d7be39fcd51ba9581740399,2353,mastercard
707,195,TX-00000707,174.44,declined,2021-11-09,08f17e353d83ade2f7b249d5,9376,visa
708,48,TX-00000708,103.54,success,2022-06-24,3b57e0cdcc471a68753f169f,5052,visa
709,171,TX-00000709,329.14,success,2023-08-29,d641a898959d7746a1807d93,2688,visa
710,180,TX-00000710,293.53,declined,2022-01-07,5f1dd618baccec4d2c87ba1c,4091,mastercard
711,219,TX-00000711,238.52,declined,2021-11-01,84bda7b02a3dfe35e0e97bd1,4758,visa
712,31,TX-00000712,57.26,success,2022-07-15,eb7a751f385c52df1ed1abf4,4148,visa
713,238,TX-00000713,62.75,success,2024-06-16,82e407ef1c49dadf59a335e4,4270,visa
714,24,TX-00000714,346.42,failed,2023-04-15,8bd1611e0bb0b078ed6822ee,9601,mastercard
715,79,TX-00000715,281.56,success,2022-03-31,f29585872f8393e642175882,6507,mastercard
716,110,TX-00000716,194.28,declined,2023-05-25,0c8f1876fe6a6df19e09a8c3,1846,visa
717,78,TX-00000717,48.47,failed,2022-07-29,990c510802a0c3edfcc704b3,6751,mastercard
718,183,TX-00000718,170.14,failed,2021-04-08,ee4c8ede14fe20e114d8dbe8,3977,mastercard
719,11,TX-00000719,5.21,declined,2025-03-06,cfc2c95d37c7493f8a163515,6269,mastercard
720,55,TX-00000720,117.7,failed,2024-05-27,536755a50a6ec3144c2208f4,2650,visa
721,111,TX-00000721,78.01,failed,2023-01-15,19cf18a0399377cb932d3b1b,6476,visa
722,78,TX-00000722,49.05,declined,2021-01-28,d9b0ccc8d23455491e242f0c,3134,visa
723,85,TX-00000723,147.42,failed,2025-03-02,57b59337d7ca4c582adfd661,9664,visa
724,155,TX-00000724,151.78,declined,2022-07-20,48b43ac1a0f0546bd9a93fa5,4441,mastercard
725,150,TX-00000725,156.7,success,2021-09-25,8d1edd80548582770a7438d8,2971,mastercard
726,11,TX-00000726,236.69,declined,2022-01-26,c4bfae3372153a35230701bd,4160,visa
727,181,TX-00000727,181.08,success,2021-06-03,438616e3ede59517fdfa476f,9955,mastercard
728,159,TX-00000728,140.44,declined,2023-08-30,d917a190c432710ec6e1c871,4309,mastercard
729,137,TX-00000729,289.7,success,2021-09-19,5f8c231b54dcc11ec0d25e82,4140,visa
730,108,TX-00000730,222.45,failed,2025-04-05,c522107451ef64535013f629,6690,visa
731,230,TX-00000731,149.57,declined,2025-01-09,1c2e479fa5c9459b8765b029,2923,mastercard
732,234,TX-00000732,177.27,failed,2023-05-09,6761bcd93125f5b2fd0f3b75,9581,mastercard
733,239,TX-00000733,381.22,success,2021-12-08,a69e28aa7b4ed0caf61268bd,5491,mastercard
734,179,TX-00000734,387.16,failed,2021-04-04,b3bd68ca891b16aecaf10e10,1996,visa
735,204,TX-00000735,389.13,success,2025-02-25,cc20e365c5b57eedaf5317b6,7512,visa
736,127,TX-00000736,275.45,declined,2021-06-03,9a6df81a20dcbf13c09f015e,3711,mastercard
737,113,TX-00000737,301.54,failed,2024-02-26,72237080d516ae32d74c6714,7393,mastercard
738,103,TX-00000738,244.85,success,2022-01-12,4dc12b5828ae0c345e4ba345,1058,visa
739,41,TX-00000739,230.9,declined,2024-11-27,32a75f27d9fa1da7b3714466,1145,mastercard
740,226,TX-00000740,371.81,declined,2023-07-22,70af128123a4d9c7fc774160,9254,visa
741,182,TX-00000741,289.63,failed,2022-09-14,016bcc3496c0bd27b1be08e8,4609,mastercard
742,76,TX-00000742,284.76,declined,2021-09-01,8cfe1a94529a5a46a04b605c,3803,mastercard
743,58,TX-00000743,23.02,success,2022-08-21,3ac8d887ac2db0378cb07732,1640,visa
744,164,TX-00000744,63.52,failed,2021-09-30,c33d5a30d61fca53a4a01e11,5430,visa
745,224,TX-00000745,317.3,declined,2022-05-25,3910d0dce3027057cad03e9e,4440,visa
746,137,TX-00000746,50.89,declined,2022-12-13,6e81b94666982db2e0d739d0,7047,mastercard
747,84,TX-00000747,37.88,declined,2024-01-30,77ac6d3236d90c50c0313206,5326,visa
748,185,TX-00000748,57.78,declined,2022-08-27,9b2685d1f71be59f9c08b467,6318,visa
749,15,TX-00000749,252.25,success,2022-12-30,c6b87b97c8f68eeb43c70a64,4592,visa
750,188,TX-00000750,386.26,success,2022-06-09,495a166ddfba7e9d2bd39512,1256,visa
751,138,TX-00000751,264.64,declined,2021-08-06,0431796239a5904d1b9ce64d,7258,visa
752,243,TX-00000752,263.26,declined,2024-07-23,57d14cdff36caac4af015f83,4377,mastercard
753,210,TX-00000753,179.66,failed,2022-07-05,f8f59b6324e215295fffad92,4341,mastercard
754,149,TX-00000754,253.77,failed,2021-11-15,c36825a55a04e4d2b8b32edf,8308,visa
755,60,TX-00000755,293.28,failed,2023-01-25,95e373052ec7abceaf552c53,3430,visa
756,231,TX-00000756,194.21,failed,2022-01-07,95f6f7cd138085c94f1b2b86,8526,visa
757,48,TX-00000757,327.16,success,2022-01-22,1649964be9c047f31d099919,9036,visa
758,242,TX-00000758,293.14,declined,2022-08-01,472205929e33e1e6e7b128ea,1344,visa
759,80,TX-00000759,69.35,success,2023-03-19,1275057ecf3f8c29f2ac9834,4077,mastercard
760,18,TX-00000760,61.69,failed,2022-05-18,6e7d6f79e66946428f9dfa6a,8455,mastercard
761,233,TX-00000761,259.82,failed,2021-07-25,dc8e3583ea0c87139ef23ec8,9630,visa
762,36,TX-00000762,292.07,success,2024-05-20,b2f94b57e323c18310917f58,2633,mastercard
763,97,TX-00000763,156.68,success,2021-01-28,a9d079dc6a28dbe20d056e5f,1716,visa
764,34,TX-00000764,103.1,success,2022-07-03,8495ca416fcc46a035258e31,3336,visa
765,241,TX-00000765,252.82,success,2021-01-20,a3957e6c015f5fd69dce1147,2742,visa
766,139,TX-00000766,295.77,failed,2024-12-19,06427b2a891a564509d46225,2392,visa
767,52,TX-00000767,60.0,declined,2023-06-29,448b1f4a6be5869875d6e2e1,3672,visa
768,79,TX-00000768,136.04,success,2022-05-15,acab757ba5cc6c40f3b2bf03,1915,mastercard
769,140,TX-00000769,278.36,declined,2024-01-19,79d5d5db607511f4213321f9,3016,visa
770,6,TX-00000770,330.85,success,2024-01-21,1aa1b37e1c35a8c0ea26b7d1,5861,mastercard
771,27,TX-00000771,207.06,failed,2021-10-18,af64f5fc06dbcde7430ec451,1019,mastercard
772,234,TX-00000772,93.6,success,2023-05-25,cfd5a91d6058689149fe9918,7314,visa
773,38,TX-00000773,144.56,failed,2022-04-08,b5e8803c5abd98d6477befad,7303,mastercard
774,176,TX-00000774,354.27,success,2023-10-05,138d52517868186d4d1a8f34,3778,visa
775,29,TX-00000775,93.69,failed,2023-01-02,13ee6ea504d8715016b023fa,2249,mastercard
776,158,TX-00000776,136.82,failed,2021-06-23,37e883c6202ed70ee06c4acb,1710,visa
777,155,TX-00000777,64.69,failed,2023-12-23,148210acd122b0336dc92d3a,6486,visa
778,154,TX-00000778,76.64,failed,2021-11-04,0d7a5c55e7ce531c73d906ee,5940,visa
779,160,TX-00000779,327.94,failed,2021-08-01,fba4db49a7bd86d99f55407a,5441,mastercard
780,235,TX-00000780,202.2,failed,2022-06-28,179e95ee6e102b610f5af1b5,2251,mastercard
781,202,TX-00000781,5.86,success,2025-05-12,5ecbbf2b6437b7f91b1a0fad,3401,mastercard
782,82,TX-00000782,63.37,failed,2025-01-17,1d264f30afe87c1024516165,8838,visa
783,209,TX-00000783,31.59,declined,2023-05-26,faacd7b0fce0d7a6c72890d3,5562,visa
784,38,TX-00000784,40.73,success,2022-01-08,b559411eed906a60b60c266c,7308,visa
785,91,TX-00000785,131.13,failed,2023-09-13,1b7018e98853b7e3231b56ca,7782,visa
786,155,TX-00000786,318.43,failed,2021-10-11,3f302a987f40e13c0edaf27a,5028,visa
787,99,TX-00000787,170.37,failed,2024-01-09,70e8c9c2609db099983293f4,9745,mastercard
788,127,TX-00000788,215.33,success,2023-02-27,12030794bd1eca6955b8f75b,2369,mastercard
789,149,TX-00000789,287.39,declined,2024-03-29,360cd82d84cff2cd862ca980,4593,mastercard
790,180,TX-00000790,39.46,failed,2021-01-06,544af0cc20583a039e01739a,4330,visa
791,218,TX-00000791,11.78,declined,2023-08-29,e22d9a4cc7d3b75be02bb7ba,3188,visa
792,236,TX-00000792,48.51,failed,2023-01-10,17e764a2a49386818b1c1a49,3283,mastercard
793,76,TX-00000793,186.85,declined,2023-05-13,ec724e781372efd7b267be21,4973,mastercard
794,54,TX-00000794,331.99,success,2025-03-10,ea41eed6cc96aa5914509d5d,3257,mastercard
795,31,TX-00000795,385.01,declined,2021-10-21,b2a8ed5daa611edb94619848,7184,visa
796,188,TX-00000796,15.41,failed,2023-02-01,5a33233481f79dfe359963af,1886,visa
797,180,TX-00000797,46.87,declined,2021-06-01,156eff0f34882e45c267b2d0,8812,visa
798,215,TX-00000798,239.6,success,2021-03-03,53570842f8fc331c3ce1bb29,3406,visa
799,94,TX-00000799,60.8,success,2021-06-07,57e55c38a754725750ded671,1204,visa
800,146,TX-00000800,333.27,failed,2021-11-03,c729063bc5ea2a2a99c7b7af,3988,visa
801,121,TX-00000801,298.71,declined,2023-12-17,c7188907b7ce6c4cde3c1c10,5907,mastercard
802,121,TX-00000802,167.55,failed,2023-06-29,42e347dcf8b3938bd84903b8,1216,visa
803,74,TX-00000803,48.95,success,2024-08-08,77c8bd5a9dd3dd1b68afb05d,1526,visa
804,155,TX-00000804,301.7,declined,2021-11-25,31061c18d1c9321899125ea4,1178,visa
805,102,TX-00000805,333.91,declined,2023-07-20,5503836dad71f908f5a0065c,5227,mastercard
806,236,TX-00000806,230.97,failed,2024-12-23,75d1d97b5994f9ef67dbe3c1,4724,visa
807,109,TX-00000807,372.92,failed,2021-07-08,40f178d42dad873528b9f25a,9544,visa
808,97,TX-00000808,391.28,success,2025-03-02,b9c405a417fc445a841910ce,4471,mastercard
809,103,TX-00000809,249.52,success,2023-03-15,506cb3ac463ecc47fd8fc5d8,4009,mastercard
810,211,TX-00000810,299.67,declined,2024-05-24,c8b58cb2e321fe27e7c2d18d,2264,visa
811,210,TX-00000811,278.51,failed,2022-10-04,708499691eba8700d912524c,7637,mastercard
812,212,TX-00000812,155.29,success,2023-01-31,38d1ab6e04f9e7445c0a9f79,7950,visa
813,50,TX-00000813,111.62,success,2021-06-09,5fb30db5dea437e7b8d79290,6942,visa
814,155,TX-00000814,312.62,failed,2021-02-27,14aee63a643c6d5de5e57191,4924,visa
815,73,TX-00000815,69.29,success,2021-05-14,40a98b562ab54c79dff8d1e6,4471,mastercard
816,153,TX-00000816,9.34,failed,2022-01-20,32cedc685304a5efd558551b,4305,mastercard
817,164,TX-00000817,372.03,success,2022-07-06,9a324dfef54a2f48a01a5c1d,2393,mastercard
818,146,TX-00000818,228.09,declined,2023-09-18,ce3ff5915be42a12f8cccce7,1748,visa
819,13,TX-00000819,129.26,failed,2021-01-18,6ef53610e75ccdae83cd8806,6843,mastercard
820,193,TX-00000820,116.55,failed,2023-10-22,ae0dfa3b87659ab0f3b7494a,4192,visa
821,81,TX-00000821,301.98,declined,2022-12-30,16e91e65838999b1d5f0da95,3122,visa
822,180,TX-00000822,271.5,failed,2023-04-15,fc0c7bbaf219c08e8ea8fc0e,9250,visa
823,26,TX-00000823,203.36,success,2021-02-18,977f44d47b88acbfa8dc501f,7260,visa
824,123,TX-00000824,236.61,success,2022-08-18,38c463db331314de69b97d6f,3641,mastercard
825,39,TX-00000825,274.54,success,2024-07-05,343000d6dfd9bd0dc3550966,2528,visa
826,244,TX-00000826,288.79,success,2024-10-27,a6bca63e6e6823c0d63460cb,3307,mastercard
827,197,TX-00000827,288.83,declined,2023-11-24,7e8817b64f92d0c65b944024,9573,mastercard
828,239,TX-00000828,308.61,failed,2021-09-26,839f8d7fabf53d1f1873f914,6554,visa
829,75,TX-00000829,147.32,failed,2021-03-23,34c993746d9341eb764eb1b6,7350,visa
830,62,TX-00000830,87.48,declined,2024-05-27,eff307859ed04cad6ba870c5,2228,visa
831,246,TX-00000831,65.2,declined,2023-10-16,3ac5abf754fe2e6c4638f319,2595,mastercard
832,207,TX-00000832,10.9,failed,2024-01-26,661419e78bbc74f2266af8f0,2428,visa
833,128,TX-00000833,42.18,failed,2021-12-14,d2b214c804b5be12689a1376,5843,mastercard
834,42,TX-00000834,31.92,declined,2023-01-15,41e2381f59f0c249eaa460b0,6789,mastercard
835,23,TX-00000835,33.1,declined,2025-04-30,3435d29162b69f0e14e9f679,8548,visa
836,67,TX-00000836,394.53,failed,2025-04-12,6ee6cff707930af93d7ca461,8242,visa
837,167,TX-00000837,370.04,success,2024-03-10,2da059ecd197ba90bccac2a0,8999,mastercard
838,11,TX-00000838,148.57,failed,2023-04-02,7d4dc261efc4485329aedf5a,7701,mastercard
839,220,TX-00000839,249.77,declined,2021-09-22,ca0b353c3c3c877530dfc62e,8222,visa
840,94,TX-00000840,207.43,declined,2022-10-05,319190a5b0672939d1508e32,7122,visa
841,22,TX-00000841,274.47,declined,2023-07-11,8dc28e28f39efda53feb7cea,5306,visa
842,225,TX-00000842,350.84,declined,2021-03-29,89d24aabd4238a0da63014dd,1934,visa
843,190,TX-00000843,317.28,declined,2024-02-23,ba09d2cb4be71b35a70ff74e,1130,visa
844,40,TX-00000844,341.96,failed,2023-02-09,b77ed819d873ad367d9197c9,3592,visa
845,146,TX-00000845,162.72,success,2022-04-02,0aa0cc25da84f59d649462d3,7360,visa
846,224,TX-00000846,187.6,success,2022-12-16,e3c6ba6775456b206beaa81f,8632,visa
847,120,TX-00000847,258.78,failed,2021-08-12,1c8d869a61cad8453509195d,2406,visa
848,47,TX-00000848,294.05,failed,2025-04-23,85ac88f9040cfc2ecdc14446,8096,visa
849,52,TX-00000849,163.6,success,2022-10-12,bde122c4f4d05c2fd46218e9,6610,visa
850,155,TX-00000850,197.09,declined,2025-02-27,0bb9c48ba991d0b7ccf2c4c9,8802,visa
851,30,TX-00000851,114.96,success,2024-01-22,6d4a029332bc6f9f484d8cf2,3551,mastercard
852,243,TX-00000852,190.64,declined,2022-03-14,cc87d1aa0658981c5b95fa91,6245,mastercard
853,146,TX-00000853,17.37,declined,2025-05-05,25ac3d0305ffdda398c73249,7230,visa
854,16,TX-00000854,374.9,failed,2023-05-31,26e5039c82f79a370a2b1a7b,8756,visa
855,55,TX-00000855,26.36,success,2025-04-03,a73e438912d78e1233e89996,7929,mastercard
856,70,TX-00000856,104.57,success,2021-06-21,d2d5bc1c597206bedcb56614,3322,visa
857,18,TX-00000857,113.19,success,2022-09-03,0b2331be497e1be0308747d9,8396,visa
858,224,TX-00000858,170.79,success,2024-10-03,bbcb96add4313a75b98f0011,5250,visa
859,48,TX-00000859,333.07,success,2023-05-28,c29d249f3e5d47bd988f98c5,6603,mastercard
860,247,TX-00000860,302.5,success,2022-02-11,dd5d31834570f8d2fad6b95e,6722,visa
861,242,TX-00000861,170.54,failed,2024-01-02,51805c63c941353415df5b0e,3632,visa
862,248,TX-00000862,280.19,failed,2024-11-20,292a528a5bb2e859a397bfff,7375,mastercard
863,211,TX-00000863,8.92,declined,2022-02-11,fc5a84a65a4fccb7059af40f,2274,visa
